rebalance_date,ticker,weight,sentiment_z,strength
2021-09-01,PLD,7.963746897757609e-19,1.2435546071572579,0.25
2021-09-01,PSA,0.1731839818894524,2.5,0.25
2021-09-01,QCOM,0.0,-0.37217437536221126,0.25
2021-09-01,SBUX,2.553359872258501e-18,0.10955327379910773,0.25
2021-09-01,SHW,1.1879846094507989e-17,-0.1789313160892031,0.25
2021-09-01,SLB,2.6365554798533222e-18,-1.4143447546400885,0.25
2021-09-01,SO,0.0,0.07709107516702318,0.25
2021-09-01,T,1.4906992444778878e-17,0.629520012774407,0.25
2021-09-01,TMUS,0.0,-0.8174280129842824,0.25
2021-09-01,TTWO,0.043700967217413,1.3447589837786633,0.25
2021-09-01,UPS,0.011112396707782657,-0.10669339811844868,0.25
2021-09-01,USB,0.0,0.2577411824353869,0.25
2021-09-01,V,0.0,0.5253791654020712,0.25
2021-09-01,WFC,3.474179111392741e-18,0.5648563736914924,0.25
2021-09-01,WMT,0.17980367117697071,0.1577334454243803,0.25
2021-09-01,XOM,4.585279257140131e-18,-1.0563187433820413,0.25
2021-10-01,ABBV,0.10845381897545266,-0.2712123839430532,0.25
2021-10-01,ABT,3.4313348840314064e-17,0.16039570178683601,0.25
2021-10-01,ADBE,1.7512232027529518e-17,0.3465917172017636,0.25
2021-10-01,AEP,4.616126816565261e-17,-0.3628374740406935,0.25
2021-10-01,AMD,0.0,-0.10592929390051394,0.25
2021-10-01,AMGN,2.123411141540101e-17,-0.7506660530847455,0.25
2021-10-01,AMT,0.0,-0.1793731834962063,0.25
2021-10-01,BA,0.0,-0.9338091781054231,0.25
2021-10-01,CAT,0.0,-0.11943036535424348,0.25
2021-10-01,CCI,0.0,-0.6636665544935445,0.25
2021-10-01,CMCSA,1.4913933112806286e-17,-0.31352826460025884,0.25
2021-10-01,COP,1.1385702057971376e-17,0.7599741644327,0.25
2021-10-01,CVX,0.0,-0.37636555456273274,0.25
2021-10-01,D,4.6630139866427536e-18,1.285014350811173,0.25
2021-10-01,DD,2.26080810336277e-18,-1.4189751497712249,0.25
2021-10-01,DIS,4.825766595082791e-18,0.11053022273833675,0.25
2021-10-01,DOW,6.620265218423528e-19,-0.7849459279562664,0.25
2021-10-01,DUK,0.0,0.7516553713933457,0.25
2021-10-01,EA,0.06746667909780489,-1.4165356768706983,0.25
2021-10-01,GE,0.0,-0.8725574589607646,0.25
2021-10-01,GILD,0.08195741296141912,-1.2692877767685191,0.25
2021-10-01,GS,0.0,0.03493000930365452,0.25
2021-10-01,INTC,0.0,-0.24027300564510035,0.25
2021-10-01,KO,0.01672194279765317,-0.1865479001035743,0.25
2021-10-01,MMM,0.1031596186335871,0.49371461379548476,0.25
2021-10-01,MRK,0.07653403401498765,-0.8108285796093035,0.25
2021-10-01,MS,0.0,-0.7749364711217643,0.25
2021-10-01,NEE,0.0,1.097096161021402,0.25
2021-10-01,NEM,0.12157088193959162,0.5673305996341241,0.25
2021-10-01,NKE,0.0010710335185742878,-0.022772224830221677,0.25
2021-10-01,NUE,0.0,-0.48748605563998326,0.25
2021-10-01,NVDA,0.0,0.244986112679359,0.25
2021-10-01,O,0.0,1.4475907628543108,0.25
2021-10-01,OXY,2.479386971794012e-17,-0.8489366436436023,0.25
2021-10-01,PLD,0.0,-1.5104527865151665,0.25
2021-10-01,PSA,0.1236052113177216,0.5561807022037545,0.25
2021-10-01,QCOM,6.091329904262582e-19,-0.39356634896971643,0.25
2021-10-01,SBUX,0.0,0.9315851098253956,0.25
2021-10-01,SHW,0.0,-1.3120088511620531,0.25
2021-10-01,SLB,1.7162992698358066e-17,1.6295643605901724,0.25
2021-10-01,SO,0.0,2.5,0.25
2021-10-01,T,0.007927483613477384,0.2938930270839783,0.25
2021-10-01,TMUS,0.0,0.7961773966109595,0.25
2021-10-01,TTWO,0.03499332573310798,-0.018012352662053192,0.25
2021-10-01,UPS,0.013894168745342222,-0.012052005318297292,0.25
2021-10-01,USB,0.0,-0.4199152533212007,0.25
2021-10-01,V,0.0,0.33087399766106146,0.25
2021-10-01,WFC,2.448752394083801e-17,0.5008152863117388,0.25
2021-10-01,WMT,0.24264438865128002,0.7842243886266873,0.25
2021-10-01,XOM,0.0,-0.8172801377353393,0.25
2021-11-01,ABBV,0.11074539469621719,-0.21544092676252982,0.25
2021-11-01,ABT,1.7400831202312866e-17,-1.2518207649666906,0.25
2021-11-01,ADBE,1.2025637080612026e-17,-0.02854124307994521,0.25
2021-11-01,AEP,1.8136579478325756e-17,1.4379914671922605,0.25
2021-11-01,AMD,0.0,0.27227837909241737,0.25
2021-11-01,AMGN,7.560082626636467e-19,-0.568752665090417,0.25
2021-11-01,AMT,0.0,1.3299583284527055,0.25
2021-11-01,BA,1.6343750205339521e-18,-1.4458931530497632,0.25
2021-11-01,CAT,0.0,-1.091325949398932,0.25
2021-11-01,CCI,0.0,0.31586154397485394,0.25
2021-11-01,CMCSA,0.0,-0.17514264105245353,0.25
2021-11-01,COP,0.0,0.3442631131871379,0.25
2021-11-01,CVX,1.4781854452792596e-17,0.36755372687885574,0.25
2021-11-01,D,1.4766151492671568e-17,-0.2765058766826591,0.25
2021-11-01,DD,4.2915691018570226e-19,-2.105752705224064,0.25
2021-11-01,DIS,0.0,-0.1924039655803277,0.25
2021-11-01,DOW,1.0017190265672364e-19,-2.5,0.25
2021-11-01,DUK,1.8223293664090957e-17,2.1625851620239933,0.25
2021-11-01,EA,0.09884457377600323,0.3469159677561485,0.25
2021-11-01,GE,1.9967706555973672e-18,0.9805983064999234,0.25
2021-11-01,GILD,0.09609465471336479,-0.6095508940720875,0.25
2021-11-01,GS,2.425869149440677e-18,1.0956591373247238,0.25
2021-11-01,INTC,0.0,-0.34185980129249693,0.25
2021-11-01,KO,0.027858439212187544,-0.4911538619633703,0.25
2021-11-01,MMM,0.07063202495440891,-0.8921632985991301,0.25
2021-11-01,MRK,0.07434949856659297,-0.10212196263784096,0.25
2021-11-01,MS,0.0,-0.26204123562938775,0.25
2021-11-01,NEE,2.0076114436611357e-17,-0.11585374013003555,0.25
2021-11-01,NEM,0.10603514079483639,0.053909762726865255,0.25
2021-11-01,NKE,0.002138380624859045,-0.35031708940984824,0.25
2021-11-01,NUE,2.339863355875328e-18,-0.2732742731561147,0.25
2021-11-01,NVDA,0.0,0.7732211909856408,0.25
2021-11-01,O,0.0,1.9209681898271154,0.25
2021-11-01,OXY,6.780338746066312e-18,0.8499182208986684,0.25
2021-11-01,PLD,0.0,0.5016185241964786,0.25
2021-11-01,PSA,0.13361459553001814,1.0062876151655449,0.25
2021-11-01,QCOM,0.0,-0.9035196392547289,0.25
2021-11-01,SBUX,0.0,0.016344906521932188,0.25
2021-11-01,SHW,0.0,-1.5132852538825337,0.25
2021-11-01,SLB,3.987833388318808e-18,-0.08404581991055562,0.25
2021-11-01,SO,0.0,1.0582035401709422,0.25
2021-11-01,T,0.0,-0.48922316768969454,0.25
2021-11-01,TMUS,0.0,-1.3940058082397992,0.25
2021-11-01,TTWO,0.04581349335678197,1.0385689459079595,0.25
2021-11-01,UPS,0.019719927510704685,1.971612296135711,0.25
2021-11-01,USB,8.142219512885687e-18,0.6226785160147347,0.25
2021-11-01,V,0.0,-1.2077886868716918,0.25
2021-11-01,WFC,0.0,0.38192868055693224,0.25
2021-11-01,WMT,0.21415387626402507,0.4072225509784714,0.25
2021-11-01,XOM,0.0,-0.16934140576407833,0.25
2021-12-01,ABBV,0.10983538431603279,-0.16193107743003315,0.25
2021-12-01,ABT,0.0,0.8091499121700684,0.25
2021-12-01,ADBE,6.652900464979798e-18,-0.28078810157192247,0.25
2021-12-01,AEP,0.0,0.0790297828234847,0.25
2021-12-01,AMD,0.0,-0.06517549220538975,0.25
2021-12-01,AMGN,0.0,-0.29770649351185485,0.25
2021-12-01,AMT,0.0,1.8013227371718081,0.25
2021-12-01,BA,0.0,-1.148681634761456,0.25
2021-12-01,CAT,0.0,1.0185686293549285,0.25
2021-12-01,CCI,0.0,-0.3525512902979705,0.25
2021-12-01,CMCSA,4.505223964603457e-17,0.20914456101373385,0.25
2021-12-01,COP,0.0,-2.036361860904929,0.25
2021-12-01,CVX,3.918934493296389e-18,-0.6034859984316726,0.25
2021-12-01,D,0.0,1.1755066060688708,0.25
2021-12-01,DD,0.0,2.5,0.25
2021-12-01,DIS,1.2475490052894053e-17,0.03593363708841459,0.25
2021-12-01,DOW,5.1522604440579504e-18,-0.3516082872248721,0.25
2021-12-01,DUK,1.8508045259462537e-18,-0.09243960930160966,0.25
2021-12-01,EA,0.06592394065321157,-0.7642446344219389,0.25
2021-12-01,GE,0.0,-0.11841639708087215,0.25
2021-12-01,GILD,0.12194701161722162,0.4286940126019513,0.25
2021-12-01,GS,1.3844252977133662e-18,-0.634441758240193,0.25
2021-12-01,INTC,0.0,0.4447145870327043,0.25
2021-12-01,KO,0.03065754897796242,0.28608182424016526,0.25
2021-12-01,MMM,0.054649684967133905,-1.5985923301162646,0.25
2021-12-01,MRK,0.0475790719166047,-0.42994608638961074,0.25
2021-12-01,MS,0.0,-0.22980980448929533,0.25
2021-12-01,NEE,0.0,0.5610156799285493,0.25
2021-12-01,NEM,0.1539091624616004,1.726102525374311,0.25
2021-12-01,NKE,0.008140031259731067,-0.6647180506558645,0.25
2021-12-01,NUE,3.0419155594566927e-18,0.005991575359017463,0.25
2021-12-01,NVDA,9.880562166661519e-20,0.5818217756848306,0.25
2021-12-01,O,0.0,-0.4630201711319993,0.25
2021-12-01,OXY,2.5069036595071203e-18,-2.1567676366217348,0.25
2021-12-01,PLD,2.1142275070194215e-17,-0.7803210593323188,0.25
2021-12-01,PSA,0.18002619162388941,2.5,0.25
2021-12-01,QCOM,2.05555404961625e-17,0.4472383046470547,0.25
2021-12-01,SBUX,9.653928820537888e-18,0.7335184462545807,0.25
2021-12-01,SHW,2.7990292721319182e-18,-1.2618812953279994,0.25
2021-12-01,SLB,0.0,-0.7406756384674656,0.25
2021-12-01,SO,0.0,0.7749267589755319,0.25
2021-12-01,T,0.0,-0.2904102113469734,0.25
2021-12-01,TMUS,0.0,-0.5319248817927171,0.25
2021-12-01,TTWO,0.020123958342609615,-2.0655792394531005,0.25
2021-12-01,UPS,0.013655625913285209,0.6821693094713817,0.25
2021-12-01,USB,1.0418942369089782e-17,-0.04984730383332313,0.25
2021-12-01,V,1.3384674974086953e-18,0.507219619548822,0.25
2021-12-01,WFC,6.899866583121417e-18,0.9701358792583141,0.25
2021-12-01,WMT,0.19355238795071708,0.3018845490030421,0.25
2021-12-01,XOM,1.1815531705500701e-17,-0.5734644166344227,0.25
2022-01-03,ABBV,0.1146418641179266,0.26065471915518734,0.25
2022-01-03,ABT,0.0,2.3196083779154755,0.25
2022-01-03,ADBE,7.134358561506467e-18,0.3988723465434048,0.25
2022-01-03,AEP,0.0,-0.3365710463930403,0.25
2022-01-03,AMD,1.6149300917396786e-17,0.29283977752146506,0.25
2022-01-03,AMGN,5.437417678555403e-19,-1.2846768579858232,0.25
2022-01-03,AMT,0.0,-1.1800226998822938,0.25
2022-01-03,BA,0.0,-0.16189679241818283,0.25
2022-01-03,CAT,0.0,-0.7864304511138168,0.25
2022-01-03,CCI,6.919104169587056e-18,1.0377193089204613,0.25
2022-01-03,CMCSA,2.4606250842250837e-17,-0.5752645566769559,0.25
2022-01-03,COP,0.0,0.1429328724423718,0.25
2022-01-03,CVX,0.0,-0.9102504769074563,0.25
2022-01-03,D,2.7997927737704467e-18,-1.788141419087416,0.25
2022-01-03,DD,7.598109993042368e-18,-1.741741655184878,0.25
2022-01-03,DIS,0.0011266660857077086,-0.7542565779695606,0.25
2022-01-03,DOW,1.631912405166539e-17,-0.8700029485950752,0.25
2022-01-03,DUK,0.0,-2.5,0.25
2022-01-03,EA,0.07335272368116978,-0.12965747135118244,0.25
2022-01-03,GE,0.0,1.0461802866836984,0.25
2022-01-03,GILD,0.1056768457343726,-0.25763720224061865,0.25
2022-01-03,GS,0.0,-1.000564934536028,0.25
2022-01-03,INTC,4.9243682104767354e-18,0.19506694927818313,0.25
2022-01-03,KO,0.027609058745681772,1.0543104990926266,0.25
2022-01-03,MMM,0.06751745867802605,-0.6988345238627374,0.25
2022-01-03,MRK,0.0647104643606921,0.48513726567012017,0.25
2022-01-03,MS,0.0,-0.3107832563096536,0.25
2022-01-03,NEE,0.0,2.163869495430968,0.25
2022-01-03,NEM,0.12221739143281105,0.9827064151917033,0.25
2022-01-03,NKE,0.018782663228004853,0.5892822750984404,0.25
2022-01-03,NUE,0.0,1.1574365212592457,0.25
2022-01-03,NVDA,1.2492976490903098e-17,0.22287276877356116,0.25
2022-01-03,O,0.0,0.34563911217741267,0.25
2022-01-03,OXY,0.0,-1.1258433348463959,0.25
2022-01-03,PLD,0.0,0.18180441688082555,0.25
2022-01-03,PSA,0.14715682277662212,1.7907529451556667,0.25
2022-01-03,QCOM,2.01090953108322e-18,1.1868461919723212,0.25
2022-01-03,SBUX,0.0,-0.5744918888092889,0.25
2022-01-03,SHW,5.4179141718138454e-18,-0.007922590351110243,0.25
2022-01-03,SLB,0.0,-0.8806668236180137,0.25
2022-01-03,SO,1.0450204348336017e-17,-1.009625619956206,0.25
2022-01-03,T,5.6932626049471784e-18,0.2466082486103058,0.25
2022-01-03,TMUS,0.0,-0.13901945393955878,0.25
2022-01-03,TTWO,0.029846061840816104,-0.7011009280704663,0.25
2022-01-03,UPS,0.01752346204148506,1.4775472619757388,0.25
2022-01-03,USB,0.0,0.20704842872172727,0.25
2022-01-03,V,0.0,0.40838265376709204,0.25
2022-01-03,WFC,1.6070907347828926e-18,0.3676072239492332,0.25
2022-01-03,WMT,0.2098385172766842,0.6710845310325967,0.25
2022-01-03,XOM,0.0,0.6445476046738922,0.25
2022-02-01,ABBV,0.13812981702317687,-0.0357850332344588,0.25
2022-02-01,ABT,1.0730969015017977e-17,0.2825832668434396,0.25
2022-02-01,ADBE,2.1261461197948358e-17,-0.17555092608738646,0.25
2022-02-01,AEP,2.3890434313707012e-17,2.0413810318468593,0.25
2022-02-01,AMD,0.0,-0.3082077767318473,0.25
2022-02-01,AMGN,0.0,-0.5320004862704113,0.25
2022-02-01,AMT,1.508809894615672e-17,-0.228949839062398,0.25
2022-02-01,BA,0.0,-0.4726854190423172,0.25
2022-02-01,CAT,0.0,-0.7563758701406227,0.25
2022-02-01,CCI,1.4119428017070994e-17,2.2494779454229445,0.25
2022-02-01,CMCSA,6.109036608231249e-18,-0.9641106880218036,0.25
2022-02-01,COP,2.848620683054374e-17,0.6429059414484934,0.25
2022-02-01,CVX,7.513152274612698e-18,-0.5260437227781262,0.25
2022-02-01,D,4.533019607156312e-18,1.6925631942158113,0.25
2022-02-01,DD,6.387267976688464e-18,1.4736978165759633,0.25
2022-02-01,DIS,1.8707629000073682e-17,-1.1037468551268874,0.25
2022-02-01,DOW,0.0,-0.01203959545222682,0.25
2022-02-01,DUK,7.864937544244934e-18,-0.7682744747626613,0.25
2022-02-01,EA,0.08928998360029408,-0.49284229274804797,0.25
2022-02-01,GE,4.803396316750116e-19,-0.08131482732103328,0.25
2022-02-01,GILD,0.1103870476350784,-1.0242012582147189,0.25
2022-02-01,GS,0.0,-0.605814517097219,0.25
2022-02-01,INTC,0.0,-0.598582464778111,0.25
2022-02-01,KO,0.03140856551137128,-0.11386370660899872,0.25
2022-02-01,MMM,0.10269220249603406,0.07482804491553204,0.25
2022-02-01,MRK,0.05382816904154626,-1.4732960378929254,0.25
2022-02-01,MS,0.0,0.2425330458919359,0.25
2022-02-01,NEE,0.0,-0.1017930380108288,0.25
2022-02-01,NEM,0.10557502590524967,-0.48541957028237687,0.25
2022-02-01,NKE,0.014156962868744126,-1.4695609516988632,0.25
2022-02-01,NUE,0.0,-0.19952537645377963,0.25
2022-02-01,NVDA,2.6498195081867978e-18,-0.7023334902773721,0.25
2022-02-01,O,1.4710821393536794e-17,-0.11484553715598918,0.25
2022-02-01,OXY,7.383329860358196e-18,-0.9172301066310898,0.25
2022-02-01,PLD,0.0,-0.33162178404138515,0.25
2022-02-01,PSA,0.11149962127479915,-0.2570160621426129,0.25
2022-02-01,QCOM,5.205006783413488e-18,0.932380110110958,0.25
2022-02-01,SBUX,0.0,-0.6428831240654365,0.25
2022-02-01,SHW,3.4188822823902584e-18,-0.4734512264558536,0.25
2022-02-01,SLB,0.0,0.39146613403748376,0.25
2022-02-01,SO,2.275716618154053e-17,2.5,0.25
2022-02-01,T,0.0,-0.7517052698722428,0.25
2022-02-01,TMUS,0.0,0.539677300985667,0.25
2022-02-01,TTWO,0.027765352878655055,-1.1627962024159169,0.25
2022-02-01,UPS,0.0256019527232054,1.8257498478822705,0.25
2022-02-01,USB,6.0341922453466984e-18,1.6036726718239616,0.25
2022-02-01,V,0.0,0.42769078115107667,0.25
2022-02-01,WFC,1.4920801819487838e-17,0.5954640183156963,0.25
2022-02-01,WMT,0.18966529904184545,-0.708885397280269,0.25
2022-02-01,XOM,4.26182958668208e-18,0.12716570873862776,0.25
2022-03-01,ABBV,0.15904642381114575,1.466481788936628,0.25
2022-03-01,ABT,0.0,-0.7268978929661456,0.25
2022-03-01,ADBE,0.0,-0.7006747536005694,0.25
2022-03-01,AEP,0.0,-0.3108834803158459,0.25
2022-03-01,AMD,7.756351702331934e-19,-0.06730664345377971,0.25
2022-03-01,AMGN,0.0,-0.11996931881763208,0.25
2022-03-01,AMT,2.6993892111178398e-18,-0.06195062698905919,0.25
2022-03-01,BA,0.0,-1.1339049296487407,0.25
2022-03-01,CAT,0.0,-2.5,0.25
2022-03-01,CCI,3.715923170783222e-18,-0.8927212815875364,0.25
2022-03-01,CMCSA,0.0,-1.640468869468746,0.25
2022-03-01,COP,1.2105373749992528e-17,1.3358459737913222,0.25
2022-03-01,CVX,1.1985792294165514e-17,-0.5218509550705513,0.25
2022-03-01,D,2.7057724117172356e-17,1.3722100770134853,0.25
2022-03-01,DD,1.893983098862117e-17,1.1149433768403283,0.25
2022-03-01,DIS,0.007120534254434012,0.18897261241351293,0.25
2022-03-01,DOW,4.06280421896312e-18,-0.9969962284315775,0.25
2022-03-01,DUK,2.3797080566511204e-18,0.10548057419266114,0.25
2022-03-01,EA,0.08313469412907573,0.2465260612231086,0.25
2022-03-01,GE,3.0236881129540602e-18,-1.2086854740164237,0.25
2022-03-01,GILD,0.1156638923134585,0.05811134921479286,0.25
2022-03-01,GS,0.0,-1.397342111135505,0.25
2022-03-01,INTC,9.912123209008106e-18,-0.568513869572553,0.25
2022-03-01,KO,0.031006859764627595,0.47182945050204445,0.25
2022-03-01,MMM,0.062297978126291315,-0.4466241694457312,0.25
2022-03-01,MRK,0.06941480778907541,0.6837016168273817,0.25
2022-03-01,MS,1.985145658642331e-18,0.10411729879516003,0.25
2022-03-01,NEE,1.1610289557226462e-17,1.4346717725247253,0.25
2022-03-01,NEM,0.0695789066719241,-1.0131519772273316,0.25
2022-03-01,NKE,0.013035590262836013,-1.0222118383364986,0.25
2022-03-01,NUE,0.0,0.8800844366962015,0.25
2022-03-01,NVDA,6.309712464716725e-18,-0.3834789777779593,0.25
2022-03-01,O,6.887105876211763e-18,0.5230798499376939,0.25
2022-03-01,OXY,0.0,1.4065883764772567,0.25
2022-03-01,PLD,1.1899916101468702e-17,0.49150948508810016,0.25
2022-03-01,PSA,0.16042362226769838,2.5,0.25
2022-03-01,QCOM,6.790010414554427e-18,0.8532547757398571,0.25
2022-03-01,SBUX,1.09406596538635e-18,-0.4778213644135644,0.25
2022-03-01,SHW,0.0,-0.6355725195771516,0.25
2022-03-01,SLB,6.379456778023299e-18,0.05525364378156155,0.25
2022-03-01,SO,1.1878158590281474e-17,-0.2474228080668697,0.25
2022-03-01,T,0.0,-0.9449046378696959,0.25
2022-03-01,TMUS,0.0,0.8627442833377431,0.25
2022-03-01,TTWO,0.03699215265616406,0.5215566996916242,0.25
2022-03-01,UPS,0.015196024370493307,0.23717982284543349,0.25
2022-03-01,USB,7.502413294098722e-18,1.0277844973390666,0.25
2022-03-01,V,4.933642454885486e-19,-0.1668785951652475,0.25
2022-03-01,WFC,2.761816937285762e-18,-0.3394950997773413,0.25
2022-03-01,WMT,0.17708851358277566,0.024475292631921036,0.25
2022-03-01,XOM,0.0,-0.004553735916484692,0.25
2022-04-01,ABBV,0.13379922778312334,0.10391386686520764,0.25
2022-04-01,ABT,0.0,0.46298821578295524,0.25
2022-04-01,ADBE,2.3193601315131686e-19,-1.3276840638363039,0.25
2022-04-01,AEP,0.0011449008738405354,-1.656005380980335,0.25
2022-04-01,AMD,9.54850589526511e-18,0.3997640744765624,0.25
2022-04-01,AMGN,6.491187220871868e-18,-2.211262185118174,0.25
2022-04-01,AMT,0.0,-0.01586490641194019,0.25
2022-04-01,BA,2.678001071745387e-17,-0.8157255416295114,0.25
2022-04-01,CAT,8.408726522711248e-18,-0.33372744958177897,0.25
2022-04-01,CCI,2.4158606373766695e-17,2.5,0.25
2022-04-01,CMCSA,0.0,-1.273565657218848,0.25
2022-04-01,COP,0.0,1.2984155815631229,0.25
2022-04-01,CVX,0.0,-0.24056547908939688,0.25
2022-04-01,D,2.2301249202845416e-18,-0.44706362889374873,0.25
2022-04-01,DD,1.870753289016521e-17,2.2787842390812565,0.25
2022-04-01,DIS,0.007102831272184949,-0.20662294327987907,0.25
2022-04-01,DOW,1.6815492659063808e-17,0.3475994808585207,0.25
2022-04-01,DUK,4.732057656532006e-18,0.5850612601032469,0.25
2022-04-01,EA,0.06134388488585693,-1.5444786914846171,0.25
2022-04-01,GE,3.2874962169035918e-18,-0.9209369888160717,0.25
2022-04-01,GILD,0.11877743280442135,-0.43863059613069333,0.25
2022-04-01,GS,0.0,-1.0799160697712253,0.25
2022-04-01,INTC,0.0,0.07000766726527427,0.25
2022-04-01,KO,0.03346819863524605,0.10245894445644707,0.25
2022-04-01,MMM,0.066827469411591,-1.0915660912077834,0.25
2022-04-01,MRK,0.07867544283148113,0.1356646258595698,0.25
2022-04-01,MS,2.417064480732056e-18,-1.0292178818402171,0.25
2022-04-01,NEE,0.0,-0.2967233828394237,0.25
2022-04-01,NEM,0.10100694905668946,-0.30520772949279035,0.25
2022-04-01,NKE,0.011223186585841507,-0.3152111087662474,0.25
2022-04-01,NUE,0.0,0.9220382274141667,0.25
2022-04-01,NVDA,0.0,0.14301474910296708,0.25
2022-04-01,O,0.0,0.7551397991755998,0.25
2022-04-01,OXY,0.0,0.23128139631368785,0.25
2022-04-01,PLD,0.0,1.0494789747341615,0.25
2022-04-01,PSA,0.09601343348013072,0.054057020965323714,0.25
2022-04-01,QCOM,0.0,0.8295057795269578,0.25
2022-04-01,SBUX,0.0,-1.0371672908325535,0.25
2022-04-01,SHW,0.0,-0.8660010323221476,0.25
2022-04-01,SLB,0.0,-1.642616506705604,0.25
2022-04-01,SO,0.0,1.1428567514459773,0.25
2022-04-01,T,9.769135000353631e-18,0.63258226299246,0.25
2022-04-01,TMUS,1.086554486047375e-17,0.47194113927679976,0.25
2022-04-01,TTWO,0.05522332891674218,1.411214894120441,0.25
2022-04-01,UPS,0.02488123711826565,1.753559564431064,0.25
2022-04-01,USB,0.0,0.0990917115414492,0.25
2022-04-01,V,0.0,0.8261833609406875,0.25
2022-04-01,WFC,6.0635211156266446e-18,0.7696419533788589,0.25
2022-04-01,WMT,0.21051247634458495,0.05965717974632594,0.25
2022-04-01,XOM,0.0,-0.4357761232700062,0.25
2022-05-02,ABBV,0.1411636334784435,0.5805164723971892,0.25
2022-05-02,ABT,4.05491059019053e-18,0.762300979966722,0.25
2022-05-02,ADBE,0.0,-0.32879003731073225,0.25
2022-05-02,AEP,0.0,1.2298847867926899,0.25
2022-05-02,AMD,1.6272463948441452e-18,-1.1394915932265328,0.25
2022-05-02,AMGN,2.388878068177231e-18,-0.22275911170302362,0.25
2022-05-02,AMT,0.0,-0.4434643753565829,0.25
2022-05-02,BA,2.8127114885968625e-18,-1.4766122645760582,0.25
2022-05-02,CAT,6.326438625154675e-18,-0.3886554392945491,0.25
2022-05-02,CCI,0.0,1.2663411174562187,0.25
2022-05-02,CMCSA,3.3023371548806767e-18,-0.5682274741713064,0.25
2022-05-02,COP,0.0,0.7748392470040575,0.25
2022-05-02,CVX,0.0,0.509745784795055,0.25
2022-05-02,D,0.0,0.6448198270821749,0.25
2022-05-02,DD,1.3431470932924118e-18,-1.4887035808820999,0.25
2022-05-02,DIS,0.006278094007835441,-0.4626511218115115,0.25
2022-05-02,DOW,0.0,0.792755339180795,0.25
2022-05-02,DUK,0.0,2.5,0.25
2022-05-02,EA,0.07552517880046968,-0.9441599940152958,0.25
2022-05-02,GE,4.0195565038183535e-18,-0.11094904600816667,0.25
2022-05-02,GILD,0.11333477509824638,-0.6082068413909928,0.25
2022-05-02,GS,6.621974247760124e-18,-0.20208672081080015,0.25
2022-05-02,INTC,0.0,-1.1339030420776555,0.25
2022-05-02,KO,0.04718015355058189,-0.21654665761647562,0.25
2022-05-02,MMM,0.10049873069757623,0.2428466613707181,0.25
2022-05-02,MRK,0.07744066098106533,-0.39608189957383677,0.25
2022-05-02,MS,0.0,-0.09954555630372017,0.25
2022-05-02,NEE,0.0,0.42033199507894403,0.25
2022-05-02,NEM,0.16339875614760474,1.5698556636458705,0.25
2022-05-02,NKE,0.004760892987908175,-1.3214417924100967,0.25
2022-05-02,NUE,5.6620163027663934e-18,2.5,0.25
2022-05-02,NVDA,7.288849491444593e-18,-0.821393304770212,0.25
2022-05-02,O,0.0,-0.13569408130422356,0.25
2022-05-02,OXY,0.0,2.2315298203943805,0.25
2022-05-02,PLD,0.0,0.7665072590621583,0.25
2022-05-02,PSA,0.05648658224380972,-1.3161938014473236,0.25
2022-05-02,QCOM,1.6991856051895988e-17,-0.10386073869138378,0.25
2022-05-02,SBUX,0.0,-0.5199247021912793,0.25
2022-05-02,SHW,0.0,-0.00344327516501863,0.25
2022-05-02,SLB,0.0,-0.2914285390057353,0.25
2022-05-02,SO,0.0,0.9741355616281506,0.25
2022-05-02,T,0.0,0.10852581266060986,0.25
2022-05-02,TMUS,0.0,-1.3265840861309972,0.25
2022-05-02,TTWO,0.031864182468703546,-1.0018807252192437,0.25
2022-05-02,UPS,0.017954662020948267,0.3606325131841149,0.25
2022-05-02,USB,6.176277788432858e-18,-0.8252628872849186,0.25
2022-05-02,V,0.0,-0.06322783378037374,0.25
2022-05-02,WFC,2.3583642060590188e-18,0.6573912849652946,0.25
2022-05-02,WMT,0.1641136975168071,-0.9834513391046624,0.25
2022-05-02,XOM,0.0,-0.5118834472667615,0.25
2022-06-01,ABBV,0.1443096041425851,0.6405432644870763,0.25
2022-06-01,ABT,7.777849009783243e-18,0.5382096429977816,0.25
2022-06-01,ADBE,0.0,0.7343871473412701,0.25
2022-06-01,AEP,0.04348244416287889,2.484204198566191,0.25
2022-06-01,AMD,3.422462888698385e-18,0.05106865921485888,0.25
2022-06-01,AMGN,1.919706535908446e-18,-0.2837273818151429,0.25
2022-06-01,AMT,2.1737826348812233e-18,0.046974003009062314,0.25
2022-06-01,BA,1.1116093942956171e-17,-1.1944022412675888,0.25
2022-06-01,CAT,1.5998306383572043e-18,0.38362689320685084,0.25
2022-06-01,CCI,3.296537355034447e-18,-0.8037077377468881,0.25
2022-06-01,CMCSA,6.127631699221386e-18,-1.0860833954135436,0.25
2022-06-01,COP,0.0,1.626307125638869,0.25
2022-06-01,CVX,2.5506297055646927e-17,0.4335339997804989,0.25
2022-06-01,D,8.863168653909374e-18,-0.17919490383433057,0.25
2022-06-01,DD,0.0,0.25464658036608057,0.25
2022-06-01,DIS,0.009560737159777549,-0.6841618271534077,0.25
2022-06-01,DOW,1.1990860567664242e-17,-0.01936883614075647,0.25
2022-06-01,DUK,1.4270738990409864e-17,-0.8004359612787412,0.25
2022-06-01,EA,0.08355924929400044,-0.03311430457708969,0.25
