fund,family,method,rebalance_date,ticker,weight,asset_class,allocation_group
Combined Maximum-Sharpe,combined,max_sharpe,2022-03-01,PSA,0.1589324196252664,Equity,RealEstate
Combined Maximum-Sharpe,combined,max_sharpe,2022-03-01,QCOM,1.7926769489623082e-15,Equity,Tech
Combined Maximum-Sharpe,combined,max_sharpe,2022-03-01,SBUX,0.0,Equity,Consumer
Combined Maximum-Sharpe,combined,max_sharpe,2022-03-01,SHW,7.082115271765029e-16,Equity,Materials
Combined Maximum-Sharpe,combined,max_sharpe,2022-03-01,SLB,0.0,Equity,Energy
Combined Maximum-Sharpe,combined,max_sharpe,2022-03-01,SO,1.5352446320970745e-16,Equity,Utilities
Combined Maximum-Sharpe,combined,max_sharpe,2022-03-01,T,0.0,Equity,Comm
Combined Maximum-Sharpe,combined,max_sharpe,2022-03-01,TMUS,2.79278132143848e-15,Equity,Comm
Combined Maximum-Sharpe,combined,max_sharpe,2022-03-01,TRX-USD,0.0,Crypto,Crypto
Combined Maximum-Sharpe,combined,max_sharpe,2022-03-01,TTWO,2.678671788525713e-15,Equity,Comm
Combined Maximum-Sharpe,combined,max_sharpe,2022-03-01,UPS,0.08510077082685222,Equity,Industrials
Combined Maximum-Sharpe,combined,max_sharpe,2022-03-01,USB,0.0,Equity,Financials
Combined Maximum-Sharpe,combined,max_sharpe,2022-03-01,V,0.0,Equity,Financials
Combined Maximum-Sharpe,combined,max_sharpe,2022-03-01,WFC,0.0,Equity,Financials
Combined Maximum-Sharpe,combined,max_sharpe,2022-03-01,WMT,2.5737589161374357e-15,Equity,Consumer
Combined Maximum-Sharpe,combined,max_sharpe,2022-03-01,XLM-USD,0.0,Crypto,Crypto
Combined Maximum-Sharpe,combined,max_sharpe,2022-03-01,XOM,1.4202665998579434e-15,Equity,Energy
Combined Maximum-Sharpe,combined,max_sharpe,2022-03-01,XRP-USD,0.0,Crypto,Crypto
Combined Maximum-Sharpe,combined,max_sharpe,2022-04-01,ABBV,0.1995051799270549,Equity,Healthcare
Combined Maximum-Sharpe,combined,max_sharpe,2022-04-01,ABT,6.694388113402231e-15,Equity,Healthcare
Combined Maximum-Sharpe,combined,max_sharpe,2022-04-01,ADA-USD,0.053217851424983725,Crypto,Crypto
Combined Maximum-Sharpe,combined,max_sharpe,2022-04-01,ADBE,0.0,Equity,Tech
Combined Maximum-Sharpe,combined,max_sharpe,2022-04-01,AEP,8.76207278767007e-15,Equity,Utilities
Combined Maximum-Sharpe,combined,max_sharpe,2022-04-01,AMD,3.6730941788379863e-16,Equity,Tech
Combined Maximum-Sharpe,combined,max_sharpe,2022-04-01,AMGN,5.384429461631128e-16,Equity,Healthcare
Combined Maximum-Sharpe,combined,max_sharpe,2022-04-01,AMT,0.0,Equity,RealEstate
Combined Maximum-Sharpe,combined,max_sharpe,2022-04-01,BA,0.0,Equity,Industrials
Combined Maximum-Sharpe,combined,max_sharpe,2022-04-01,BCH-USD,0.0,Crypto,Crypto
Combined Maximum-Sharpe,combined,max_sharpe,2022-04-01,BTC-USD,0.08951055649517672,Crypto,Crypto
Combined Maximum-Sharpe,combined,max_sharpe,2022-04-01,CAT,1.0766622257678342e-14,Equity,Industrials
Combined Maximum-Sharpe,combined,max_sharpe,2022-04-01,CCI,5.1322856740934596e-15,Equity,RealEstate
Combined Maximum-Sharpe,combined,max_sharpe,2022-04-01,CMCSA,0.0,Equity,Comm
Combined Maximum-Sharpe,combined,max_sharpe,2022-04-01,COP,5.005263402475591e-15,Equity,Energy
Combined Maximum-Sharpe,combined,max_sharpe,2022-04-01,CVX,4.393265333761614e-15,Equity,Energy
Combined Maximum-Sharpe,combined,max_sharpe,2022-04-01,D,3.2663458466781208e-15,Equity,Utilities
Combined Maximum-Sharpe,combined,max_sharpe,2022-04-01,DD,0.0,Equity,Materials
Combined Maximum-Sharpe,combined,max_sharpe,2022-04-01,DIS,0.0,Equity,Consumer
Combined Maximum-Sharpe,combined,max_sharpe,2022-04-01,DOW,0.0,Equity,Materials
Combined Maximum-Sharpe,combined,max_sharpe,2022-04-01,DUK,7.524030026865716e-15,Equity,Utilities
Combined Maximum-Sharpe,combined,max_sharpe,2022-04-01,EA,4.526053943562259e-15,Equity,Comm
Combined Maximum-Sharpe,combined,max_sharpe,2022-04-01,EOS-USD,0.0,Crypto,Crypto
Combined Maximum-Sharpe,combined,max_sharpe,2022-04-01,ETC-USD,0.018161654746777372,Crypto,Crypto
Combined Maximum-Sharpe,combined,max_sharpe,2022-04-01,ETH-USD,0.029726200983624957,Crypto,Crypto
Combined Maximum-Sharpe,combined,max_sharpe,2022-04-01,GE,0.0,Equity,Industrials
Combined Maximum-Sharpe,combined,max_sharpe,2022-04-01,GILD,8.409297237986899e-15,Equity,Healthcare
Combined Maximum-Sharpe,combined,max_sharpe,2022-04-01,GS,1.837168012267251e-16,Equity,Financials
Combined Maximum-Sharpe,combined,max_sharpe,2022-04-01,INTC,0.0,Equity,Tech
Combined Maximum-Sharpe,combined,max_sharpe,2022-04-01,KO,6.831795776075562e-15,Equity,Consumer
Combined Maximum-Sharpe,combined,max_sharpe,2022-04-01,LTC-USD,0.0,Crypto,Crypto
Combined Maximum-Sharpe,combined,max_sharpe,2022-04-01,MMM,0.0,Equity,Industrials
Combined Maximum-Sharpe,combined,max_sharpe,2022-04-01,MRK,2.5519501233863077e-15,Equity,Healthcare
Combined Maximum-Sharpe,combined,max_sharpe,2022-04-01,MS,4.167752028839515e-15,Equity,Financials
Combined Maximum-Sharpe,combined,max_sharpe,2022-04-01,NEE,4.9008029335546985e-15,Equity,Utilities
Combined Maximum-Sharpe,combined,max_sharpe,2022-04-01,NEM,0.18066256199788747,Equity,Materials
Combined Maximum-Sharpe,combined,max_sharpe,2022-04-01,NKE,2.660690343164902e-15,Equity,Consumer
Combined Maximum-Sharpe,combined,max_sharpe,2022-04-01,NUE,0.07565728089659104,Equity,Materials
Combined Maximum-Sharpe,combined,max_sharpe,2022-04-01,NVDA,0.13955590471780427,Equity,Tech
Combined Maximum-Sharpe,combined,max_sharpe,2022-04-01,O,0.0,Equity,RealEstate
Combined Maximum-Sharpe,combined,max_sharpe,2022-04-01,OXY,0.0,Equity,Energy
Combined Maximum-Sharpe,combined,max_sharpe,2022-04-01,PLD,1.0467363720463252e-14,Equity,RealEstate
Combined Maximum-Sharpe,combined,max_sharpe,2022-04-01,PSA,0.17729791277351042,Equity,RealEstate
Combined Maximum-Sharpe,combined,max_sharpe,2022-04-01,QCOM,0.0,Equity,Tech
Combined Maximum-Sharpe,combined,max_sharpe,2022-04-01,SBUX,0.0,Equity,Consumer
Combined Maximum-Sharpe,combined,max_sharpe,2022-04-01,SHW,0.0,Equity,Materials
Combined Maximum-Sharpe,combined,max_sharpe,2022-04-01,SLB,0.0,Equity,Energy
Combined Maximum-Sharpe,combined,max_sharpe,2022-04-01,SO,4.964019532544096e-15,Equity,Utilities
Combined Maximum-Sharpe,combined,max_sharpe,2022-04-01,T,0.0,Equity,Comm
Combined Maximum-Sharpe,combined,max_sharpe,2022-04-01,TMUS,7.385710812886841e-15,Equity,Comm
Combined Maximum-Sharpe,combined,max_sharpe,2022-04-01,TRX-USD,0.0,Crypto,Crypto
Combined Maximum-Sharpe,combined,max_sharpe,2022-04-01,TTWO,4.265864523277728e-15,Equity,Comm
Combined Maximum-Sharpe,combined,max_sharpe,2022-04-01,UPS,0.036704896036456464,Equity,Industrials
Combined Maximum-Sharpe,combined,max_sharpe,2022-04-01,USB,0.0,Equity,Financials
Combined Maximum-Sharpe,combined,max_sharpe,2022-04-01,V,0.0,Equity,Financials
Combined Maximum-Sharpe,combined,max_sharpe,2022-04-01,WFC,0.0,Equity,Financials
Combined Maximum-Sharpe,combined,max_sharpe,2022-04-01,WMT,1.2553402756775358e-14,Equity,Consumer
Combined Maximum-Sharpe,combined,max_sharpe,2022-04-01,XLM-USD,0.0,Crypto,Crypto
Combined Maximum-Sharpe,combined,max_sharpe,2022-04-01,XOM,6.198861660556416e-15,Equity,Energy
Combined Maximum-Sharpe,combined,max_sharpe,2022-04-01,XRP-USD,0.0,Crypto,Crypto
Combined Maximum-Sharpe,combined,max_sharpe,2022-05-02,ABBV,0.18490083767265955,Equity,Healthcare
Combined Maximum-Sharpe,combined,max_sharpe,2022-05-02,ABT,5.800364136968781e-15,Equity,Healthcare
Combined Maximum-Sharpe,combined,max_sharpe,2022-05-02,ADA-USD,0.04247608647597723,Crypto,Crypto
Combined Maximum-Sharpe,combined,max_sharpe,2022-05-02,ADBE,0.0,Equity,Tech
Combined Maximum-Sharpe,combined,max_sharpe,2022-05-02,AEP,4.145201843849053e-15,Equity,Utilities
Combined Maximum-Sharpe,combined,max_sharpe,2022-05-02,AMD,2.82566972977178e-15,Equity,Tech
Combined Maximum-Sharpe,combined,max_sharpe,2022-05-02,AMGN,1.5312716939665118e-15,Equity,Healthcare
Combined Maximum-Sharpe,combined,max_sharpe,2022-05-02,AMT,0.0,Equity,RealEstate
Combined Maximum-Sharpe,combined,max_sharpe,2022-05-02,BA,0.0,Equity,Industrials
Combined Maximum-Sharpe,combined,max_sharpe,2022-05-02,BCH-USD,0.0,Crypto,Crypto
Combined Maximum-Sharpe,combined,max_sharpe,2022-05-02,BTC-USD,0.09262869147585193,Crypto,Crypto
Combined Maximum-Sharpe,combined,max_sharpe,2022-05-02,CAT,4.5605998345554035e-15,Equity,Industrials
Combined Maximum-Sharpe,combined,max_sharpe,2022-05-02,CCI,5.7602386171882845e-15,Equity,RealEstate
Combined Maximum-Sharpe,combined,max_sharpe,2022-05-02,CMCSA,0.0,Equity,Comm
Combined Maximum-Sharpe,combined,max_sharpe,2022-05-02,COP,2.0429979796341616e-15,Equity,Energy
Combined Maximum-Sharpe,combined,max_sharpe,2022-05-02,CVX,2.3083590798412777e-15,Equity,Energy
Combined Maximum-Sharpe,combined,max_sharpe,2022-05-02,D,1.429169883674603e-15,Equity,Utilities
Combined Maximum-Sharpe,combined,max_sharpe,2022-05-02,DD,0.0,Equity,Materials
Combined Maximum-Sharpe,combined,max_sharpe,2022-05-02,DIS,0.0,Equity,Consumer
Combined Maximum-Sharpe,combined,max_sharpe,2022-05-02,DOW,0.0,Equity,Materials
Combined Maximum-Sharpe,combined,max_sharpe,2022-05-02,DUK,4.279253170628368e-15,Equity,Utilities
Combined Maximum-Sharpe,combined,max_sharpe,2022-05-02,EA,4.078895131584492e-15,Equity,Comm
Combined Maximum-Sharpe,combined,max_sharpe,2022-05-02,EOS-USD,0.0,Crypto,Crypto
Combined Maximum-Sharpe,combined,max_sharpe,2022-05-02,ETC-USD,0.0,Crypto,Crypto
Combined Maximum-Sharpe,combined,max_sharpe,2022-05-02,ETH-USD,0.07667306914391231,Crypto,Crypto
Combined Maximum-Sharpe,combined,max_sharpe,2022-05-02,GE,0.0,Equity,Industrials
Combined Maximum-Sharpe,combined,max_sharpe,2022-05-02,GILD,3.851161465547008e-15,Equity,Healthcare
Combined Maximum-Sharpe,combined,max_sharpe,2022-05-02,GS,0.0,Equity,Financials
Combined Maximum-Sharpe,combined,max_sharpe,2022-05-02,INTC,0.0,Equity,Tech
Combined Maximum-Sharpe,combined,max_sharpe,2022-05-02,KO,5.287847694261003e-15,Equity,Consumer
Combined Maximum-Sharpe,combined,max_sharpe,2022-05-02,LTC-USD,0.0,Crypto,Crypto
Combined Maximum-Sharpe,combined,max_sharpe,2022-05-02,MMM,0.0,Equity,Industrials
Combined Maximum-Sharpe,combined,max_sharpe,2022-05-02,MRK,2.2558791287268894e-15,Equity,Healthcare
Combined Maximum-Sharpe,combined,max_sharpe,2022-05-02,MS,2.2050535067570354e-15,Equity,Financials
Combined Maximum-Sharpe,combined,max_sharpe,2022-05-02,NEE,1.8176815309118373e-15,Equity,Utilities
Combined Maximum-Sharpe,combined,max_sharpe,2022-05-02,NEM,0.17215883523460251,Equity,Materials
Combined Maximum-Sharpe,combined,max_sharpe,2022-05-02,NKE,2.0672771355220757e-15,Equity,Consumer
Combined Maximum-Sharpe,combined,max_sharpe,2022-05-02,NUE,0.1588635477583615,Equity,Materials
Combined Maximum-Sharpe,combined,max_sharpe,2022-05-02,NVDA,0.07229893223864726,Equity,Tech
Combined Maximum-Sharpe,combined,max_sharpe,2022-05-02,O,0.0,Equity,RealEstate
Combined Maximum-Sharpe,combined,max_sharpe,2022-05-02,OXY,0.0,Equity,Energy
Combined Maximum-Sharpe,combined,max_sharpe,2022-05-02,PLD,0.0,Equity,RealEstate
Combined Maximum-Sharpe,combined,max_sharpe,2022-05-02,PSA,0.19999999999989296,Equity,RealEstate
Combined Maximum-Sharpe,combined,max_sharpe,2022-05-02,QCOM,1.9718278784726137e-15,Equity,Tech
Combined Maximum-Sharpe,combined,max_sharpe,2022-05-02,SBUX,0.0,Equity,Consumer
Combined Maximum-Sharpe,combined,max_sharpe,2022-05-02,SHW,4.74318154051849e-15,Equity,Materials
Combined Maximum-Sharpe,combined,max_sharpe,2022-05-02,SLB,0.0,Equity,Energy
Combined Maximum-Sharpe,combined,max_sharpe,2022-05-02,SO,4.225626134630158e-15,Equity,Utilities
Combined Maximum-Sharpe,combined,max_sharpe,2022-05-02,T,0.0,Equity,Comm
Combined Maximum-Sharpe,combined,max_sharpe,2022-05-02,TMUS,4.625876389677178e-15,Equity,Comm
Combined Maximum-Sharpe,combined,max_sharpe,2022-05-02,TRX-USD,0.0,Crypto,Crypto
Combined Maximum-Sharpe,combined,max_sharpe,2022-05-02,TTWO,1.054414639609288e-15,Equity,Comm
Combined Maximum-Sharpe,combined,max_sharpe,2022-05-02,UPS,1.0375683970691864e-14,Equity,Industrials
Combined Maximum-Sharpe,combined,max_sharpe,2022-05-02,USB,0.0,Equity,Financials
Combined Maximum-Sharpe,combined,max_sharpe,2022-05-02,V,0.0,Equity,Financials
Combined Maximum-Sharpe,combined,max_sharpe,2022-05-02,WFC,0.0,Equity,Financials
Combined Maximum-Sharpe,combined,max_sharpe,2022-05-02,WMT,7.89935613188898e-15,Equity,Consumer
Combined Maximum-Sharpe,combined,max_sharpe,2022-05-02,XLM-USD,0.0,Crypto,Crypto
Combined Maximum-Sharpe,combined,max_sharpe,2022-05-02,XOM,3.451761356083234e-15,Equity,Energy
Combined Maximum-Sharpe,combined,max_sharpe,2022-05-02,XRP-USD,0.0,Crypto,Crypto
Combined Maximum-Sharpe,combined,max_sharpe,2022-06-01,ABBV,0.19999999999996693,Equity,Healthcare
Combined Maximum-Sharpe,combined,max_sharpe,2022-06-01,ABT,0.0,Equity,Healthcare
Combined Maximum-Sharpe,combined,max_sharpe,2022-06-01,ADA-USD,0.01978658729440729,Crypto,Crypto
Combined Maximum-Sharpe,combined,max_sharpe,2022-06-01,ADBE,2.839397672405616e-15,Equity,Tech
Combined Maximum-Sharpe,combined,max_sharpe,2022-06-01,AEP,0.0,Equity,Utilities
Combined Maximum-Sharpe,combined,max_sharpe,2022-06-01,AMD,0.0,Equity,Tech
Combined Maximum-Sharpe,combined,max_sharpe,2022-06-01,AMGN,0.0,Equity,Healthcare
Combined Maximum-Sharpe,combined,max_sharpe,2022-06-01,AMT,0.0,Equity,RealEstate
Combined Maximum-Sharpe,combined,max_sharpe,2022-06-01,BA,3.752329622234257e-14,Equity,Industrials
Combined Maximum-Sharpe,combined,max_sharpe,2022-06-01,BCH-USD,4.3368299234236304e-14,Crypto,Crypto
Combined Maximum-Sharpe,combined,max_sharpe,2022-06-01,BTC-USD,0.09682286445165979,Crypto,Crypto
Combined Maximum-Sharpe,combined,max_sharpe,2022-06-01,CAT,0.0,Equity,Industrials
Combined Maximum-Sharpe,combined,max_sharpe,2022-06-01,CCI,0.0,Equity,RealEstate
Combined Maximum-Sharpe,combined,max_sharpe,2022-06-01,CMCSA,1.3564141015767986e-15,Equity,Comm
Combined Maximum-Sharpe,combined,max_sharpe,2022-06-01,COP,0.0,Equity,Energy
Combined Maximum-Sharpe,combined,max_sharpe,2022-06-01,CVX,0.0,Equity,Energy
Combined Maximum-Sharpe,combined,max_sharpe,2022-06-01,D,0.0,Equity,Utilities
Combined Maximum-Sharpe,combined,max_sharpe,2022-06-01,DD,4.8689932203530055e-15,Equity,Materials
Combined Maximum-Sharpe,combined,max_sharpe,2022-06-01,DIS,1.5095491029782523e-14,Equity,Consumer
Combined Maximum-Sharpe,combined,max_sharpe,2022-06-01,DOW,0.0,Equity,Materials
Combined Maximum-Sharpe,combined,max_sharpe,2022-06-01,DUK,0.0,Equity,Utilities
Combined Maximum-Sharpe,combined,max_sharpe,2022-06-01,EA,0.0,Equity,Comm
Combined Maximum-Sharpe,combined,max_sharpe,2022-06-01,EOS-USD,4.408704123617625e-14,Crypto,Crypto
Combined Maximum-Sharpe,combined,max_sharpe,2022-06-01,ETC-USD,0.0077483866913473105,Crypto,Crypto
Combined Maximum-Sharpe,combined,max_sharpe,2022-06-01,ETH-USD,0.006678120920199953,Crypto,Crypto
Combined Maximum-Sharpe,combined,max_sharpe,2022-06-01,GE,9.838872402343777e-15,Equity,Industrials
Combined Maximum-Sharpe,combined,max_sharpe,2022-06-01,GILD,0.0,Equity,Healthcare
Combined Maximum-Sharpe,combined,max_sharpe,2022-06-01,GS,0.0,Equity,Financials
Combined Maximum-Sharpe,combined,max_sharpe,2022-06-01,INTC,1.514910959471852e-14,Equity,Tech
Combined Maximum-Sharpe,combined,max_sharpe,2022-06-01,KO,0.0,Equity,Consumer
Combined Maximum-Sharpe,combined,max_sharpe,2022-06-01,LTC-USD,3.772263699133866e-14,Crypto,Crypto
Combined Maximum-Sharpe,combined,max_sharpe,2022-06-01,MMM,1.656081315691599e-15,Equity,Industrials
Combined Maximum-Sharpe,combined,max_sharpe,2022-06-01,MRK,0.0,Equity,Healthcare
Combined Maximum-Sharpe,combined,max_sharpe,2022-06-01,MS,0.0,Equity,Financials
Combined Maximum-Sharpe,combined,max_sharpe,2022-06-01,NEE,0.0,Equity,Utilities
Combined Maximum-Sharpe,combined,max_sharpe,2022-06-01,NEM,0.1772038075840064,Equity,Materials
Combined Maximum-Sharpe,combined,max_sharpe,2022-06-01,NKE,0.0,Equity,Consumer
Combined Maximum-Sharpe,combined,max_sharpe,2022-06-01,NUE,0.11857874545258303,Equity,Materials
Combined Maximum-Sharpe,combined,max_sharpe,2022-06-01,NVDA,0.11117866721629906,Equity,Tech
Combined Maximum-Sharpe,combined,max_sharpe,2022-06-01,O,1.721044829618996e-15,Equity,RealEstate
Combined Maximum-Sharpe,combined,max_sharpe,2022-06-01,OXY,0.01990618777569394,Equity,Energy
Combined Maximum-Sharpe,combined,max_sharpe,2022-06-01,PLD,0.0,Equity,RealEstate
Combined Maximum-Sharpe,combined,max_sharpe,2022-06-01,PSA,0.13700848040521874,Equity,RealEstate
Combined Maximum-Sharpe,combined,max_sharpe,2022-06-01,QCOM,0.0,Equity,Tech
Combined Maximum-Sharpe,combined,max_sharpe,2022-06-01,SBUX,1.055202332318734e-14,Equity,Consumer
Combined Maximum-Sharpe,combined,max_sharpe,2022-06-01,SHW,0.0,Equity,Materials
Combined Maximum-Sharpe,combined,max_sharpe,2022-06-01,SLB,3.963345845549377e-15,Equity,Energy
Combined Maximum-Sharpe,combined,max_sharpe,2022-06-01,SO,0.0,Equity,Utilities
Combined Maximum-Sharpe,combined,max_sharpe,2022-06-01,T,1.0309253115501719e-15,Equity,Comm
Combined Maximum-Sharpe,combined,max_sharpe,2022-06-01,TMUS,0.0,Equity,Comm
Combined Maximum-Sharpe,combined,max_sharpe,2022-06-01,TRX-USD,0.05826316997921436,Crypto,Crypto
Combined Maximum-Sharpe,combined,max_sharpe,2022-06-01,TTWO,0.0,Equity,Comm
Combined Maximum-Sharpe,combined,max_sharpe,2022-06-01,UPS,0.04682498222879328,Equity,Industrials
Combined Maximum-Sharpe,combined,max_sharpe,2022-06-01,USB,5.706800082175055e-15,Equity,Financials
Combined Maximum-Sharpe,combined,max_sharpe,2022-06-01,V,4.331709845249291e-15,Equity,Financials
Combined Maximum-Sharpe,combined,max_sharpe,2022-06-01,WFC,9.974511534409055e-15,Equity,Financials
Combined Maximum-Sharpe,combined,max_sharpe,2022-06-01,WMT,0.0,Equity,Consumer
Combined Maximum-Sharpe,combined,max_sharpe,2022-06-01,XLM-USD,3.451577638636515e-13,Crypto,Crypto
Combined Maximum-Sharpe,combined,max_sharpe,2022-06-01,XOM,0.0,Equity,Energy
Combined Maximum-Sharpe,combined,max_sharpe,2022-06-01,XRP-USD,1.4285469152129916e-14,Crypto,Crypto
Combined Maximum-Sharpe,combined,max_sharpe,2022-07-01,ABBV,0.19999999999998572,Equity,Healthcare
Combined Maximum-Sharpe,combined,max_sharpe,2022-07-01,ABT,0.0,Equity,Healthcare
Combined Maximum-Sharpe,combined,max_sharpe,2022-07-01,ADA-USD,0.06329002913786118,Crypto,Crypto
Combined Maximum-Sharpe,combined,max_sharpe,2022-07-01,ADBE,0.0,Equity,Tech
Combined Maximum-Sharpe,combined,max_sharpe,2022-07-01,AEP,0.0,Equity,Utilities
Combined Maximum-Sharpe,combined,max_sharpe,2022-07-01,AMD,3.0630594689161014e-16,Equity,Tech
Combined Maximum-Sharpe,combined,max_sharpe,2022-07-01,AMGN,0.0,Equity,Healthcare
Combined Maximum-Sharpe,combined,max_sharpe,2022-07-01,AMT,8.862292928458804e-16,Equity,RealEstate
Combined Maximum-Sharpe,combined,max_sharpe,2022-07-01,BA,0.0,Equity,Industrials
Combined Maximum-Sharpe,combined,max_sharpe,2022-07-01,BCH-USD,0.0,Crypto,Crypto
Combined Maximum-Sharpe,combined,max_sharpe,2022-07-01,BTC-USD,0.025779896852099148,Crypto,Crypto
Combined Maximum-Sharpe,combined,max_sharpe,2022-07-01,CAT,5.632103088979528e-16,Equity,Industrials
Combined Maximum-Sharpe,combined,max_sharpe,2022-07-01,CCI,1.4239630105865246e-15,Equity,RealEstate
Combined Maximum-Sharpe,combined,max_sharpe,2022-07-01,CMCSA,0.0,Equity,Comm
Combined Maximum-Sharpe,combined,max_sharpe,2022-07-01,COP,4.967529229169272e-16,Equity,Energy
Combined Maximum-Sharpe,combined,max_sharpe,2022-07-01,CVX,0.0,Equity,Energy
Combined Maximum-Sharpe,combined,max_sharpe,2022-07-01,D,6.350460118134749e-16,Equity,Utilities
Combined Maximum-Sharpe,combined,max_sharpe,2022-07-01,DD,0.0,Equity,Materials
Combined Maximum-Sharpe,combined,max_sharpe,2022-07-01,DIS,0.0,Equity,Consumer
Combined Maximum-Sharpe,combined,max_sharpe,2022-07-01,DOW,3.5198823260007716e-16,Equity,Materials
Combined Maximum-Sharpe,combined,max_sharpe,2022-07-01,DUK,1.5066749316686118e-15,Equity,Utilities
Combined Maximum-Sharpe,combined,max_sharpe,2022-07-01,EA,1.3273869159117264e-15,Equity,Comm
Combined Maximum-Sharpe,combined,max_sharpe,2022-07-01,EOS-USD,0.0,Crypto,Crypto
Combined Maximum-Sharpe,combined,max_sharpe,2022-07-01,ETC-USD,0.0,Crypto,Crypto
Combined Maximum-Sharpe,combined,max_sharpe,2022-07-01,ETH-USD,4.872595500279595e-15,Crypto,Crypto
Combined Maximum-Sharpe,combined,max_sharpe,2022-07-01,GE,7.012440812516341e-17,Equity,Industrials
Combined Maximum-Sharpe,combined,max_sharpe,2022-07-01,GILD,4.395318103246831e-16,Equity,Healthcare
Combined Maximum-Sharpe,combined,max_sharpe,2022-07-01,GS,4.642308199587984e-16,Equity,Financials
Combined Maximum-Sharpe,combined,max_sharpe,2022-07-01,INTC,0.0,Equity,Tech
Combined Maximum-Sharpe,combined,max_sharpe,2022-07-01,KO,7.735299116837982e-16,Equity,Consumer
Combined Maximum-Sharpe,combined,max_sharpe,2022-07-01,LTC-USD,0.0,Crypto,Crypto
Combined Maximum-Sharpe,combined,max_sharpe,2022-07-01,MMM,0.0,Equity,Industrials
Combined Maximum-Sharpe,combined,max_sharpe,2022-07-01,MRK,1.2337996709388637e-15,Equity,Healthcare
Combined Maximum-Sharpe,combined,max_sharpe,2022-07-01,MS,6.881706186506957e-16,Equity,Financials
Combined Maximum-Sharpe,combined,max_sharpe,2022-07-01,NEE,4.167465994946327e-16,Equity,Utilities
Combined Maximum-Sharpe,combined,max_sharpe,2022-07-01,NEM,0.16479926646277626,Equity,Materials
Combined Maximum-Sharpe,combined,max_sharpe,2022-07-01,NKE,9.404022730080623e-17,Equity,Consumer
Combined Maximum-Sharpe,combined,max_sharpe,2022-07-01,NUE,0.03878134736882704,Equity,Materials
Combined Maximum-Sharpe,combined,max_sharpe,2022-07-01,NVDA,0.08118804956326096,Equity,Tech
Combined Maximum-Sharpe,combined,max_sharpe,2022-07-01,O,0.0,Equity,RealEstate
Combined Maximum-Sharpe,combined,max_sharpe,2022-07-01,OXY,0.03446061553207515,Equity,Energy
Combined Maximum-Sharpe,combined,max_sharpe,2022-07-01,PLD,1.3116597517718077e-17,Equity,RealEstate
Combined Maximum-Sharpe,combined,max_sharpe,2022-07-01,PSA,0.17498606967270192,Equity,RealEstate
Combined Maximum-Sharpe,combined,max_sharpe,2022-07-01,QCOM,2.485824830645764e-16,Equity,Tech
Combined Maximum-Sharpe,combined,max_sharpe,2022-07-01,SBUX,0.0,Equity,Consumer
Combined Maximum-Sharpe,combined,max_sharpe,2022-07-01,SHW,3.9278624559316503e-16,Equity,Materials
Combined Maximum-Sharpe,combined,max_sharpe,2022-07-01,SLB,4.384793635163839e-16,Equity,Energy
Combined Maximum-Sharpe,combined,max_sharpe,2022-07-01,SO,6.68141371815657e-16,Equity,Utilities
Combined Maximum-Sharpe,combined,max_sharpe,2022-07-01,T,4.0061575652439655e-16,Equity,Comm
Combined Maximum-Sharpe,combined,max_sharpe,2022-07-01,TMUS,1.363534729941635e-15,Equity,Comm
Combined Maximum-Sharpe,combined,max_sharpe,2022-07-01,TRX-USD,0.07914879372042621,Crypto,Crypto
Combined Maximum-Sharpe,combined,max_sharpe,2022-07-01,TTWO,5.412099621775059e-17,Equity,Comm
Combined Maximum-Sharpe,combined,max_sharpe,2022-07-01,UPS,0.1375659316899633,Equity,Industrials
Combined Maximum-Sharpe,combined,max_sharpe,2022-07-01,USB,0.0,Equity,Financials
Combined Maximum-Sharpe,combined,max_sharpe,2022-07-01,V,0.0,Equity,Financials
Combined Maximum-Sharpe,combined,max_sharpe,2022-07-01,WFC,0.0,Equity,Financials
Combined Maximum-Sharpe,combined,max_sharpe,2022-07-01,WMT,9.79774713630564e-16,Equity,Consumer
Combined Maximum-Sharpe,combined,max_sharpe,2022-07-01,XLM-USD,9.589830397584164e-16,Crypto,Crypto
Combined Maximum-Sharpe,combined,max_sharpe,2022-07-01,XOM,1.2406828544624903e-15,Equity,Energy
Combined Maximum-Sharpe,combined,max_sharpe,2022-07-01,XRP-USD,0.0,Crypto,Crypto
Combined Maximum-Sharpe,combined,max_sharpe,2022-08-01,ABBV,0.19999999999997967,Equity,Healthcare
Combined Maximum-Sharpe,combined,max_sharpe,2022-08-01,ABT,0.0,Equity,Healthcare
Combined Maximum-Sharpe,combined,max_sharpe,2022-08-01,ADA-USD,0.018176224381345262,Crypto,Crypto
Combined Maximum-Sharpe,combined,max_sharpe,2022-08-01,ADBE,2.1426845611953313e-15,Equity,Tech
Combined Maximum-Sharpe,combined,max_sharpe,2022-08-01,AEP,0.0,Equity,Utilities
Combined Maximum-Sharpe,combined,max_sharpe,2022-08-01,AMD,0.0,Equity,Tech
Combined Maximum-Sharpe,combined,max_sharpe,2022-08-01,AMGN,0.0,Equity,Healthcare
Combined Maximum-Sharpe,combined,max_sharpe,2022-08-01,AMT,0.0,Equity,RealEstate
Combined Maximum-Sharpe,combined,max_sharpe,2022-08-01,BA,1.573034677928138e-14,Equity,Industrials
Combined Maximum-Sharpe,combined,max_sharpe,2022-08-01,BCH-USD,2.4502165234860743e-14,Crypto,Crypto
