date,fund,family,method,periods_per_year,gross_return,net_return,turnover,trading_cost,growth_gross,drawdown_gross,growth_net,drawdown_net
2023-07-10,Equity Risk Parity,equity,risk_parity,252,0.004753101330360608,0.004753101330360554,0.0,0.0,1.2154599112738902,-0.03649615848940857,1.2132872967819226,-0.036912716999499384
2023-07-11,Equity Risk Parity,equity,risk_parity,252,0.013738396744298748,0.013738396744298775,0.0,0.0,1.2321583817617612,-0.02325916045007992,1.2299559190299305,-0.023681441806249648
2023-07-12,Equity Risk Parity,equity,risk_parity,252,0.007377888697277234,0.007377888697277291,0.0,0.0,1.2412491091598168,-0.016052875249795484,1.2390303969030907,-0.01647827215080999
2023-07-13,Equity Risk Parity,equity,risk_parity,252,0.004863125409522518,0.004863125409522606,0.0,0.0,1.2472854592421192,-0.011267816985796042,1.245055957109441,-0.011695282645288962
2023-07-14,Equity Risk Parity,equity,risk_parity,252,-0.004838848829943896,-0.004838848829943898,0.0,0.0,1.2412500334570595,-0.016052142552702153,1.2390313195481673,-0.016477539770488936
2023-07-17,Equity Risk Parity,equity,risk_parity,252,-0.0044770351616273,-0.004477035161627341,0.0,0.0,1.235692913412901,-0.020457311707701598,1.2334841327641926,-0.02088080440718665
2023-07-18,Equity Risk Parity,equity,risk_parity,252,0.004954603596845486,0.004954603596845519,0.0,0.0,1.241815281966293,-0.015604065981024928,1.239595557685038,-0.016029656918961965
2023-07-19,Equity Risk Parity,equity,risk_parity,252,0.005826445435346152,0.00582644543534605,0.0,0.0,1.2490506509474486,-0.009868536784686799,1.246817993563787,-0.010296607405001712
2023-07-20,Equity Risk Parity,equity,risk_parity,252,0.002333493718308609,0.002333493718308599,0.0,0.0,1.2519653027952837,-0.007558071234974206,1.2497274355196424,-0.00798714075539253
2023-07-21,Equity Risk Parity,equity,risk_parity,252,0.005397313487943362,0.005397313487943256,0.0,0.0,1.2587225520104977,-0.002201551026850268,1.2564726062636253,-0.0026329363699784114
2023-07-24,Equity Risk Parity,equity,risk_parity,252,0.003851830424556776,0.0038518304245567236,0.0,0.0,1.2635709378324074,0.0,1.2613123256760537,0.0
2023-07-25,Equity Risk Parity,equity,risk_parity,252,0.002393252540969232,0.0023932525409693373,0.0,0.0,1.2665949821900697,0.0,1.2643309646044338,0.0
2023-07-26,Equity Risk Parity,equity,risk_parity,252,0.0017903704579807082,0.0017903704579806945,0.0,0.0,1.2688626564284093,0.0,1.2665945854125717,0.0
2023-07-27,Equity Risk Parity,equity,risk_parity,252,-0.005198169394071118,-0.005198169394071139,0.0,0.0,1.2622668934024834,-0.005198169394071139,1.2600106122039838,-0.00519816939407125
2023-07-28,Equity Risk Parity,equity,risk_parity,252,0.003821371426467624,0.003821371426467657,0.0,0.0,1.2670904840415078,-0.0013966621035959026,1.2648255807545061,-0.0013966621035960136
2023-07-31,Equity Risk Parity,equity,risk_parity,252,0.0026791469856993345,0.0026791469856992656,0.0,0.0,1.2704852056924358,0.0,1.2682142343966198,0.0
2023-08-01,Equity Risk Parity,equity,risk_parity,252,-0.004526687724606534,-0.004547790666694751,0.021198902901786235,2.1198902901786234e-05,1.2647341159075336,-0.004526687724606626,1.2624466615380614,-0.004547790666694751
2023-08-02,Equity Risk Parity,equity,risk_parity,252,-0.012591427588057725,-0.012591427588057758,0.0,0.0,1.2488093078689377,-0.01706111785196618,1.2465506558155197,-0.017081955077887123
2023-08-03,Equity Risk Parity,equity,risk_parity,252,-0.005962270400019398,-0.005962270400019398,0.0,0.0,1.2413635690973621,-0.022921665254025503,1.239118383738226,-0.022942378242771233
2023-08-04,Equity Risk Parity,equity,risk_parity,252,-0.00235746366488032,-0.0023574636648803216,0.0,0.0,1.238437099588309,-0.02522509192593092,1.236197207172078,-0.025245756084558257
2023-08-07,Equity Risk Parity,equity,risk_parity,252,0.008438520165342585,0.008438520165342522,0.0,0.0,1.2488876760266931,-0.01699943420747796,1.2466288822331397,-0.017020272741024578
2023-08-08,Equity Risk Parity,equity,risk_parity,252,-0.002973390241480243,-0.002973390241480245,0.0,0.0,1.2451742455980905,-0.019922278497174983,1.2429221680799603,-0.019943055069629345
2023-08-09,Equity Risk Parity,equity,risk_parity,252,-0.0008807515130900967,-0.0008807515130900834,0.0,0.0,1.2440775564972193,-0.020785483433334417,1.2418274624997707,-0.02080624170679113
2023-08-10,Equity Risk Parity,equity,risk_parity,252,0.0009418676693429909,0.0009418676693428996,0.0,0.0,1.245249312925839,-0.0198631929388291,1.2429970996376014,-0.019883970763832415
2023-08-11,Equity Risk Parity,equity,risk_parity,252,0.0023868042955039175,0.0023868042955039748,0.0,0.0,1.2482214793349038,-0.017523798197553897,1.2459638904543153,-0.017544625615159237
2023-08-14,Equity Risk Parity,equity,risk_parity,252,0.00040073792977862293,0.0004007379297785718,0.0,0.0,1.2487216890264377,-0.017130082718386896,1.2464631954443548,-0.017150918482328525
2023-08-15,Equity Risk Parity,equity,risk_parity,252,-0.011909495062857989,-0.011909495062857989,0.0,0.0,1.2338500442360936,-0.028835567145683916,1.2316184481721761,-0.028856154766197628
2023-08-16,Equity Risk Parity,equity,risk_parity,252,-0.007356224746571873,-0.007356224746571827,0.0,0.0,1.2247735660071253,-0.03597967097963717,1.2225583860653977,-0.036000107152987404
2023-08-17,Equity Risk Parity,equity,risk_parity,252,-0.0052640165484378,-0.005264016548437778,0.0,0.0,1.2183263376875746,-0.041054289944630895,1.2161228184897181,-0.041074618541626196
2023-08-18,Equity Risk Parity,equity,risk_parity,252,0.0012582022521938126,0.001258202252193863,0.0,0.0,1.2198592386295601,-0.03984774229250765,1.2176529469588862,-0.03986809646698952
2023-08-21,Equity Risk Parity,equity,risk_parity,252,-0.0011615091506603605,-0.001161509150660378,0.0,0.0,1.2184423609613744,-0.04096296792586207,1.2162386319186649,-0.04098329845878401
2023-08-22,Equity Risk Parity,equity,risk_parity,252,-0.004069634496673437,-0.004069634496673413,0.0,0.0,1.2134837458969978,-0.04486589811517816,1.2112889852260218,-0.044886145910262076
2023-08-23,Equity Risk Parity,equity,risk_parity,252,0.0076367676806632645,0.007636767680663237,0.0,0.0,1.2227508393486741,-0.03757176087520486,1.2205393178003392,-0.03759216329799597
2023-08-24,Equity Risk Parity,equity,risk_parity,252,-0.011357881880969051,-0.01135788188096909,0.0,0.0,1.2088629797454962,-0.04850290713409333,1.2066765763976843,-0.048523077828576344
2023-08-25,Equity Risk Parity,equity,risk_parity,252,0.004491707503991155,0.0044917075039911936,0.0,0.0,1.2142928386629162,-0.044229060502041784,1.2120966146307801,-0.04424932179738461
2023-08-28,Equity Risk Parity,equity,risk_parity,252,0.007206954333457515,0.007206954333457416,0.0,0.0,1.2230441916986041,-0.037340862987834345,1.2208321395801625,-0.03736127030540737
2023-08-29,Equity Risk Parity,equity,risk_parity,252,0.011504035604184169,0.011504035604184226,0.0,0.0,1.2371141356253956,-0.026266398000953095,1.2348766359806251,-0.02628704008503402
2023-08-30,Equity Risk Parity,equity,risk_parity,252,0.0014003903783041769,0.0014003903783041949,0.0,0.0,1.2388465783577896,-0.024902790833682076,1.236605945340045,-0.024923461824739035
2023-08-31,Equity Risk Parity,equity,risk_parity,252,-0.0037451257354551783,-0.003745125735455157,0.0,0.0,1.2342069421549011,-0.028554652486301402,1.2319747005895352,-0.028575246061897763
2023-09-01,Equity Risk Parity,equity,risk_parity,252,0.0026380335679623422,0.002616326381797096,0.021650072547115644,2.1650072547115645e-05,1.2374628214981178,-0.025991947050119535,1.235197948500394,-0.0260336818502388
2023-09-05,Equity Risk Parity,equity,risk_parity,252,-0.009736543540576268,-0.009736543540576292,0.0,0.0,1.225414210856757,-0.035475418866538044,1.2231713898935894,-0.03551674731395882
2023-09-06,Equity Risk Parity,equity,risk_parity,252,-0.003922497140168779,-0.00392249714016879,0.0,0.0,1.2206075271191492,-0.03925876377765647,1.2183735036147956,-0.03929993011436039
2023-09-07,Equity Risk Parity,equity,risk_parity,252,0.0017357274406746349,0.0017357274406746281,0.0,0.0,1.2227261690982638,-0.03759117885055774,1.2204882679380107,-0.03763241664080186
2023-09-08,Equity Risk Parity,equity,risk_parity,252,0.0036783472701451114,0.0036783472701451547,0.0,0.0,1.2272237805645014,-0.03405110499051911,1.2249776476266248,-0.03409249446767626
2023-09-11,Equity Risk Parity,equity,risk_parity,252,0.003826390689192997,0.0038263906891931043,0.0,0.0,1.2319196182120098,-0.030355007132418454,1.229664890691973,-0.03039655498188565
2023-09-12,Equity Risk Parity,equity,risk_parity,252,0.0007605928102287194,0.0007605928102287773,0.0,0.0,1.2328566074164016,-0.029617502122369133,1.230600164966824,-0.029659081572831925
2023-09-13,Equity Risk Parity,equity,risk_parity,252,-0.00017989950587876376,-0.00017989950587871117,0.0,0.0,1.2326348171219081,-0.02979207345425061,1.230378780605212,-0.029833645424590993
2023-09-14,Equity Risk Parity,equity,risk_parity,252,0.012169297419540153,0.012169297419540204,0.0,0.0,1.2476351168211453,-0.017985324637319833,1.245351625925088,-0.018027402509331658
2023-09-15,Equity Risk Parity,equity,risk_parity,252,-0.00937250669286422,-0.009372506692864269,0.0,0.0,1.2359416483384866,-0.027189263754647475,1.2336795594761358,-0.027230947251522197
2023-09-18,Equity Risk Parity,equity,risk_parity,252,-0.00041323457069237374,-0.0004132345706924223,0.0,0.0,1.2354309145220346,-0.02759126278160484,1.2331697604330036,-0.027632929053417632
2023-09-19,Equity Risk Parity,equity,risk_parity,252,-0.0034364985938475736,-0.0034364985938475368,0.0,0.0,1.2311853579214838,-0.030932944039700927,1.2289319742853002,-0.030974467125429284
2023-09-20,Equity Risk Parity,equity,risk_parity,252,-0.0032189270509331656,-0.0032189270509331847,0.0,0.0,1.2272222620681574,-0.0340523002002997,1.2249761319095165,-0.03409368962624426
2023-09-21,Equity Risk Parity,equity,risk_parity,252,-0.017199294143480974,-0.01719929414348098,0.0,0.0,1.206114905403419,-0.05066591881637372,1.203907407098061,-0.05070659637340702
2023-09-22,Equity Risk Parity,equity,risk_parity,252,-0.002968990946719256,-0.0029689909467192077,0.0,0.0,1.2025339611685733,-0.053484483108819814,1.2003330169056987,-0.053525039894554594
2023-09-25,Equity Risk Parity,equity,risk_parity,252,0.0011609972383500782,0.0011609972383501699,0.0,0.0,1.2039300997765123,-0.052385581207653575,1.2017266002234268,-0.052426185079704535
2023-09-26,Equity Risk Parity,equity,risk_parity,252,-0.011522986516069774,-0.011522986516069755,0.0,0.0,1.190057229470497,-0.06330492937783105,1.18787912081305,-0.0633450653720119
2023-09-27,Equity Risk Parity,equity,risk_parity,252,-0.0038875936515957994,-0.0038875936515957443,0.0,0.0,1.1854307705401719,-0.06694641918786282,1.183261129484114,-0.06698639914960747
2023-09-28,Equity Risk Parity,equity,risk_parity,252,0.0032799245387884475,0.003279924538788448,0.0,0.0,1.1893188940135015,-0.06388607385215261,1.1871421366985035,-0.0639261849451549
2023-09-29,Equity Risk Parity,equity,risk_parity,252,-0.0018013037817544311,-0.0018013037817544708,0.0,0.0,1.187176569392003,-0.06557229940747589,1.1850037330781884,-0.06561233824821455
2023-10-02,Equity Risk Parity,equity,risk_parity,252,-0.014528708789770264,-0.014547186868596573,0.018750499371321828,1.875049937132183e-05,1.169928426733268,-0.0791483273544793,1.1677652623331154,-0.07920505017142876
2023-10-03,Equity Risk Parity,equity,risk_parity,252,-0.00847611955779885,-0.008476119557798811,0.0,0.0,1.1600119735142094,-0.08695357622682165,1.1578671443541355,-0.08700981825439325
2023-10-04,Equity Risk Parity,equity,risk_parity,252,0.002939208150363603,0.002939208150363637,0.0,0.0,1.1634214901612818,-0.08426994273640709,1.1612703569018594,-0.08432635007100453
2023-10-05,Equity Risk Parity,equity,risk_parity,252,-0.0019090546678134086,-0.0019090546678134368,0.0,0.0,1.161200454934855,-0.0860181214766833,1.1590534283064227,-0.08607442112659525
2023-10-06,Equity Risk Parity,equity,risk_parity,252,0.009946642351349828,0.0099466423513499,0.0,0.0,1.1727505005583168,-0.07692707061539694,1.1705821182238927,-0.07698393025779093
2023-10-09,Equity Risk Parity,equity,risk_parity,252,0.008096075495152392,0.008096075495152455,0.0,0.0,1.1822451771478146,-0.06945380249156774,1.1800592394263087,-0.06951112247391922
2023-10-10,Equity Risk Parity,equity,risk_parity,252,0.008646505757890652,0.00864650575789061,0.0,0.0,1.1924674668792616,-0.061407829436827766,1.1902626284346602,-0.061465645036736793
2023-10-11,Equity Risk Parity,equity,risk_parity,252,0.004348524004536022,0.004348524004536003,0.0,0.0,1.1976529402836142,-0.05732633885266436,1.1954385140461106,-0.0573844058650973
2023-10-12,Equity Risk Parity,equity,risk_parity,252,-0.0078964965538973,-0.007896496553897348,0.0,0.0,1.1881956779678997,-0.06477015816936404,1.1859987379395494,-0.06482776665583345
2023-10-13,Equity Risk Parity,equity,risk_parity,252,0.0018771887682504842,0.0018771887682504929,0.0,0.0,1.1904261455490648,-0.06301455521454691,1.1882250814495687,-0.06307227184302
2023-10-16,Equity Risk Parity,equity,risk_parity,252,0.009857251612725819,0.00985725161272577,0.0,0.0,1.2021604755921091,-0.05377845392783509,1.1999377150499686,-0.05383673948363721
2023-10-17,Equity Risk Parity,equity,risk_parity,252,0.0027269671087999142,0.002726967108799938,0.0,0.0,1.205438727668548,-0.05119813889405844,1.2032099057315184,-0.051256583392654154
2023-10-18,Equity Risk Parity,equity,risk_parity,252,-0.013499500523422947,-0.01349950052342297,0.0,0.0,1.1891659069334322,-0.06400649011468285,1.186967172979308,-0.06406414564173912
2023-10-19,Equity Risk Parity,equity,risk_parity,252,-0.009686889118703612,-0.009686889118703634,0.0,0.0,1.1776465886492253,-0.0730733554607681,1.1754691535871165,-0.07313045248512673
2023-10-20,Equity Risk Parity,equity,risk_parity,252,-0.007783660818329579,-0.007783660818329596,0.0,0.0,1.1684801870393169,-0.08028823806533392,1.1663197003931853,-0.08034489066582118
2023-10-23,Equity Risk Parity,equity,risk_parity,252,-0.006164623118557813,-0.00616462311855781,0.0,0.0,1.1612769470647175,-0.08595791445536594,1.159129779004512,-0.08601421781392249
2023-10-24,Equity Risk Parity,equity,risk_parity,252,0.011064988944899582,0.01106498894489949,0.0,0.0,1.1741264636459552,-0.07584404888364171,1.1719555371949009,-0.07590097523823813
2023-10-25,Equity Risk Parity,equity,risk_parity,252,-0.011353763362636417,-0.011353763362636382,0.0,0.0,1.16079570961991,-0.08633669686278889,1.1586494313540585,-0.08639297688902625
2023-10-26,Equity Risk Parity,equity,risk_parity,252,-0.0019437638227378553,-0.001943763822737865,0.0,0.0,1.1585393969139615,-0.08811264253759021,1.1563972905061566,-0.0881688131687487
