trading_date,ticker,sector,vader_compound,finvader_compound,headline_count
2021-07-29,GS,Financials,0.56955,0.029699999999999997,2
2021-07-29,INTC,Tech,0.14286666666666667,0.009466666666666667,3
2021-07-29,KO,Consumer,0.4781666666666667,0.12583333333333332,3
2021-07-29,MMM,Industrials,0.0,0.0077,1
2021-07-29,MRK,Healthcare,0.17985,0.09456,10
2021-07-29,MS,Financials,0.4404,0.357,1
2021-07-29,NEE,Utilities,0.4939,0.009,1
2021-07-29,NKE,Consumer,0.12726666666666667,0.1324,3
2021-07-29,NUE,Materials,0.10115,0.01615,2
2021-07-29,O,RealEstate,0.0,0.0155,1
2021-07-29,OXY,Energy,0.0,0.0155,1
2021-07-29,PLD,RealEstate,-0.34,-0.0207,1
2021-07-29,QCOM,Tech,0.12457499999999999,0.079175,4
2021-07-29,SBUX,Consumer,0.30654,0.20936,5
2021-07-29,SHW,Materials,0.6249,0.0503,1
2021-07-29,SO,Utilities,0.0,0.1806,2
2021-07-29,T,Comm,0.13703333333333334,0.07455,6
2021-07-29,TMUS,Comm,0.09967499999999999,0.09402500000000001,4
2021-07-29,V,Financials,0.0,0.0323,1
2021-07-29,WFC,Financials,0.25,0.4007,2
2021-07-29,WMT,Consumer,-0.005928571428571426,-0.007742857142857136,7
2021-07-29,XOM,Energy,-0.01886,-0.0318,5
2021-07-30,ABBV,Healthcare,0.25486,0.08722,5
2021-07-30,ADBE,Tech,0.10115,0.202,2
2021-07-30,AMT,RealEstate,0.0,0.0,1
2021-07-30,CAT,Industrials,0.10711000000000001,0.00575,10
2021-07-30,CMCSA,Comm,0.0,0.12753333333333333,3
2021-07-30,CVX,Energy,0.21314545454545453,0.07257272727272727,11
2021-07-30,DIS,Consumer,-0.10208571428571427,-0.034828571428571424,7
2021-07-30,GE,Industrials,0.2506,0.235025,4
2021-07-30,GILD,Healthcare,0.0,0.006466666666666667,3
2021-07-30,GS,Financials,-0.0386,-0.11345,2
2021-07-30,INTC,Tech,0.6249,0.0284,1
2021-07-30,KO,Consumer,0.15253333333333333,0.06976666666666666,3
2021-07-30,MMM,Industrials,0.0,0.0245,1
2021-07-30,MRK,Healthcare,0.0,0.01225,2
2021-07-30,MS,Financials,-0.0772,-0.2359,1
2021-07-30,NEE,Utilities,0.0,0.0,1
2021-07-30,NKE,Consumer,-0.10115,0.1816,2
2021-07-30,NUE,Materials,0.296,0.296,1
2021-07-30,PSA,RealEstate,0.0,0.0,1
2021-07-30,SBUX,Consumer,0.1741,0.0942,3
2021-07-30,SO,Utilities,0.0,0.0,1
2021-07-30,T,Comm,0.0,0.0,1
2021-07-30,TMUS,Comm,0.11315,0.0026,2
2021-07-30,WMT,Consumer,0.0839,0.0030499999999999998,4
2021-07-30,XOM,Energy,0.22386250000000002,0.100875,8
2021-08-02,ABBV,Healthcare,0.22654000000000002,0.0856,5
2021-08-02,ABT,Healthcare,0.11082499999999999,0.068625,4
2021-08-02,AEP,Utilities,-0.20095,0.008400000000000001,2
2021-08-02,AMD,Tech,0.011657142857142857,-0.026314285714285714,7
2021-08-02,AMGN,Healthcare,0.1589,0.0069,3
2021-08-02,CAT,Industrials,0.20459999999999998,0.11722857142857143,7
2021-08-02,CCI,RealEstate,0.1199,0.2066,3
2021-08-02,CMCSA,Comm,0.07655,0.189,2
2021-08-02,COP,Energy,0.18213333333333334,0.008166666666666666,3
2021-08-02,CVX,Energy,0.11307500000000001,0.0145,4
2021-08-02,DD,Materials,0.0,0.0,1
2021-08-02,DIS,Consumer,0.03925454545454546,-0.04603636363636363,11
2021-08-02,DOW,Materials,0.0,0.0,1
2021-08-02,DUK,Utilities,-0.4019,-0.0026,1
2021-08-02,EA,Comm,0.0129,-0.03475,2
2021-08-02,GE,Industrials,0.005466666666666666,0.04795555555555556,9
2021-08-02,GILD,Healthcare,0.3612,0.0142,1
2021-08-02,GS,Financials,0.06798333333333334,0.018066666666666665,6
2021-08-02,INTC,Tech,0.05687777777777778,0.010133333333333334,9
2021-08-02,KO,Consumer,0.8126,0.3747,1
2021-08-02,MRK,Healthcare,0.0,0.3612,1
2021-08-02,MS,Financials,0.37435999999999997,0.10108000000000002,5
2021-08-02,NEE,Utilities,0.1366,0.012899999999999998,2
2021-08-02,O,RealEstate,0.0,0.1868,2
2021-08-02,OXY,Energy,-0.3612,-0.3591,1
2021-08-02,QCOM,Tech,0.25323333333333337,0.024500000000000004,3
2021-08-02,SBUX,Consumer,0.0,-0.0026,2
2021-08-02,SLB,Energy,0.25,0.0335,1
2021-08-02,T,Comm,-0.03423333333333333,-0.11563333333333332,3
2021-08-02,TTWO,Comm,0.144,0.011112499999999999,8
2021-08-02,UPS,Industrials,0.2023,0.0168,1
2021-08-02,USB,Financials,0.4588,0.3777,1
2021-08-02,V,Financials,0.27704,0.25398,5
2021-08-02,WFC,Financials,0.4588,0.3777,1
2021-08-02,WMT,Consumer,0.23653333333333335,0.015466666666666665,3
2021-08-02,XOM,Energy,0.018219999999999997,-0.05995999999999999,5
2021-08-03,ABT,Healthcare,0.39185,0.1908,2
2021-08-03,AMD,Tech,0.17738333333333334,0.12116666666666666,6
2021-08-03,AMGN,Healthcare,0.11296666666666666,0.09991666666666667,6
2021-08-03,CMCSA,Comm,0.28315,0.2911,2
2021-08-03,COP,Energy,0.27061666666666667,0.22973333333333334,6
2021-08-03,CVX,Energy,0.6369,0.3356,1
2021-08-03,D,Utilities,0.0,0.3612,1
2021-08-03,DD,Materials,0.134625,0.019916666666666666,12
2021-08-03,DIS,Consumer,0.07294285714285716,0.23497142857142858,7
2021-08-03,DOW,Materials,0.0,0.0,1
2021-08-03,EA,Comm,0.10901666666666665,-0.05229999999999999,6
2021-08-03,GILD,Healthcare,0.10115,0.0174,2
2021-08-03,GS,Financials,-0.01032,-0.049420000000000006,5
2021-08-03,INTC,Tech,0.12133750000000001,0.1056125,8
2021-08-03,KO,Consumer,0.0,0.0123,1
2021-08-03,NKE,Consumer,0.12689999999999999,0.18555,2
2021-08-03,NUE,Materials,0.42849999999999994,0.32256666666666667,3
2021-08-03,O,RealEstate,0.29295,0.0187,2
2021-08-03,OXY,Energy,0.031233333333333325,-0.1832,3
2021-08-03,PSA,RealEstate,0.0,0.0,1
2021-08-03,QCOM,Tech,0.012966666666666663,0.17043333333333333,3
2021-08-03,T,Comm,0.1591,0.18305,2
2021-08-03,TTWO,Comm,-0.012750000000000006,-0.05094,10
2021-08-03,UPS,Industrials,0.10115,-0.1753,2
2021-08-03,V,Financials,0.0,0.6124,1
2021-08-03,WFC,Financials,0.24659999999999999,0.178575,4
2021-08-03,WMT,Consumer,0.1712857142857143,0.21835714285714286,7
2021-08-03,XOM,Energy,0.055733333333333336,0.15273333333333333,3
2021-08-04,ABBV,Healthcare,0.43122499999999997,0.1091,4
2021-08-04,ABT,Healthcare,0.0,0.009,1
2021-08-04,ADBE,Tech,-0.148,-0.1435,2
2021-08-04,AMD,Tech,0.0592625,0.048125,8
2021-08-04,AMGN,Healthcare,0.0,-0.1806,2
2021-08-04,AMT,RealEstate,0.0,0.0142,1
2021-08-04,CAT,Industrials,0.1779,0.3653,1
2021-08-04,COP,Energy,0.0,0.0,2
2021-08-04,DD,Materials,0.0,-0.3612,1
2021-08-04,DIS,Consumer,0.03845,-0.068675,4
2021-08-04,DUK,Utilities,0.1366,0.1806,2
2021-08-04,EA,Comm,0.03568333333333334,-0.02993333333333333,6
2021-08-04,GE,Industrials,0.0,0.009,1
2021-08-04,GILD,Healthcare,0.2787,0.008400000000000001,2
2021-08-04,GS,Financials,0.0256,0.05998000000000001,5
2021-08-04,INTC,Tech,-0.0625,-0.0009750000000000002,4
2021-08-04,MMM,Industrials,0.296,0.296,1
2021-08-04,MRK,Healthcare,0.0,0.0026,1
2021-08-04,MS,Financials,0.296,0.2948,1
2021-08-04,NEM,Materials,0.0,0.0284,1
2021-08-04,NKE,Consumer,-0.06743333333333333,0.010333333333333333,3
2021-08-04,NUE,Materials,0.0,-0.3612,1
2021-08-04,OXY,Energy,0.0,0.0,2
2021-08-04,PSA,RealEstate,0.0,0.0,2
2021-08-04,SBUX,Consumer,0.15253333333333333,0.0073,3
2021-08-04,SHW,Materials,0.0,0.0181,1
2021-08-04,T,Comm,0.16280000000000003,0.013299999999999998,6
2021-08-04,TMUS,Comm,0.296,0.0065,1
2021-08-04,TTWO,Comm,-0.07543333333333334,0.05486666666666667,3
2021-08-04,USB,Financials,0.0,0.3612,1
2021-08-04,V,Financials,0.0,0.0070999999999999995,2
2021-08-04,WFC,Financials,-0.011499999999999996,0.08885,4
2021-08-04,WMT,Consumer,0.032,-0.17477499999999999,4
2021-08-04,XOM,Energy,0.0,0.00615,4
2021-08-05,ABT,Healthcare,0.0,-0.16835,2
2021-08-05,ADBE,Tech,0.0,0.0,1
2021-08-05,AEP,Utilities,0.0,0.0103,1
2021-08-05,AMD,Tech,0.26116666666666666,0.1268,6
2021-08-05,CAT,Industrials,0.0,0.004299999999999999,3
2021-08-05,CMCSA,Comm,-0.021333333333333333,-0.16735,6
2021-08-05,CVX,Energy,0.09676,0.0866,5
2021-08-05,D,Utilities,0.0,0.0,1
2021-08-05,DIS,Consumer,0.39410000000000006,0.2546333333333333,3
2021-08-05,DOW,Materials,0.0,0.0077,1
2021-08-05,DUK,Utilities,0.3727666666666667,0.12760000000000002,3
2021-08-05,EA,Comm,0.0,0.169875,4
2021-08-05,GE,Industrials,0.31845,0.192,2
2021-08-05,GILD,Healthcare,0.30615,0.20729999999999998,4
2021-08-05,GS,Financials,0.06728,0.16372,5
2021-08-05,INTC,Tech,0.11945,0.013025,4
2021-08-05,KO,Consumer,0.5142,0.4799,1
2021-08-05,MMM,Industrials,0.4019,0.0142,1
2021-08-05,MRK,Healthcare,0.23835,0.29635,2
